,t1,t3,best fitness
0,0.50430425834259,0.3575901201234657,0.03473756446035889
1,0.50430425834259,0.3575901201234657,0.03473756446035889
2,0.47297932560955,0.3678272745068508,0.03374590911300136
3,0.5487116773926307,0.512688556301182,0.01340906242688798
4,0.5487116773926307,0.512688556301182,0.01340906242688798
5,0.4216304054028672,0.5405337686926489,0.02459994043805196
6,0.509647960331246,0.5060130325390234,0.0005391417312589332
7,0.509647960331246,0.5060130325390234,0.0005391417312589332
8,0.509647960331246,0.5060130325390234,0.004001453305186382
9,0.49720261224067297,0.49435644637102333,0.00015283264134809845
10,0.49720261224067297,0.49435644637102333,0.00015283264134809845
11,0.49720261224067297,0.49435644637102333,0.00015283264134809845
12,0.50430425834259,0.5006316568432083,7.817871975885322e-05
13,0.50430425834259,0.5006316568432083,7.817871975885322e-05
14,0.50430425834259,0.5006316568432083,7.817871975885322e-05
15,0.50430425834259,0.5006316568432083,7.817871975885322e-05
16,0.49720261224067297,0.49435644637102333,0.00015283264134809845
17,0.49720261224067297,0.4983592704448831,4.106263735196989e-05
18,0.49720261224067297,0.4983592704448831,4.106263735196989e-05
19,0.50430425834259,0.5006316568432083,7.817871975885322e-05
20,0.49720261224067297,0.4983592704448831,4.106263735196989e-05
21,0.4970672383371179,0.49963492984582347,3.4606323112881794e-05
22,0.5026306211084198,0.49963492984582347,2.9280997344307778e-05
23,0.5026306211084198,0.49963492984582347,2.9280997344307778e-05
24,0.5026306211084198,0.49963492984582347,2.9280997344307778e-05
25,0.5026306211084198,0.49963492984582347,3.3928128388875836e-05
26,0.49972426631544514,0.4990315088410716,4.0347735829869035e-06
27,0.5018146851935744,0.5008549360866064,1.615230217650803e-05
28,0.49972426631544514,0.4990315088410716,4.0347735829869035e-06
29,0.499758466676981,0.5001508320548057,3.3674562076827835e-07
30,0.499758466676981,0.5001508320548057,3.3674562076827835e-07
31,0.499758466676981,0.5001508320548057,5.960148777689332e-06
32,0.49972426631544514,0.4990315088410716,7.544833758640115e-06
33,0.499758466676981,0.5001508320548057,3.3674562076827835e-07
34,0.49925808801229177,0.49923318035992814,4.476203877658655e-06
35,0.499758466676981,0.5001508320548057,3.3674562076827835e-07
36,0.499758466676981,0.5001508320548057,3.3674562076827835e-07
37,0.499758466676981,0.5001508320548057,3.3674562076827835e-07
38,0.500083192406332,0.5001508320548057,1.1778409258179105e-07
39,0.5003644133429178,0.500375705399061,1.0844316767027782e-06
40,0.49989651140215274,0.49989948230063835,8.215735447384098e-08
41,0.49989651140215274,0.49989948230063835,8.215735447384098e-08
42,0.500083192406332,0.5001508320548057,1.1778409258179105e-07
43,0.49989651140215274,0.49989948230063835,8.215735447384098e-08
44,0.4999307273516371,0.49989948230063835,5.8933694808891165e-08
45,0.500083192406332,0.5001508320548057,1.1778409258179105e-07
46,0.4999307273516371,0.49989948230063835,5.8933694808891165e-08
47,0.4999307273516371,0.4999033653836071,5.588797908194813e-08
48,0.49999165631913,0.49996386935267734,5.513703805896002e-09
49,0.5000022295067229,0.5000412196444902,6.897277086529154e-09
50,0.5000022295067229,0.5000412196444902,6.897277086529154e-09
51,0.49999165631913,0.49996386935267734,5.513703805896002e-09
52,0.4999967964978284,0.5000328963894798,4.457266515448359e-09
53,0.5000228528901123,0.5000199683287829,3.6389547790532652e-09
54,0.5000022295067229,0.5000412196444902,6.897277086529154e-09
55,0.5000022295067229,0.499985878198228,8.362877680287727e-10
56,0.5000022295067229,0.499985878198228,8.362877680287727e-10
57,0.5000022295067229,0.499985878198228,2.2524760624471525e-09
58,0.49999165631913,0.5000061257050138,4.459208132991275e-10
59,0.49999165631913,0.5000061257050138,4.459208132991275e-10
60,0.4999963590681431,0.49999049109348614,4.132034946235547e-10
61,0.4999963590681431,0.49999049109348614,4.132034946235547e-10
62,0.4999963590681431,0.49999049109348614,4.132034946235547e-10
63,0.4999967964978284,0.49999693995116967,7.751779314238863e-11
64,0.49999165631913,0.5000061257050138,4.459208132991275e-10
65,0.4999967964978284,0.49999693995116967,7.751779314238863e-11
66,0.4999967964978284,0.5000004780931265,4.2908365185439686e-11
67,0.4999948115583308,0.5000010125888922,1.145506022903826e-10
68,0.4999967964978284,0.5000004780931265,4.2908365185439686e-11
69,0.4999967964978284,0.5000004780931265,4.2908365185439686e-11
70,0.49999800718524323,0.4999994957348045,1.6930274791015455e-11
71,0.49999800718524323,0.4999994957348045,2.956812543371332e-11
72,0.49999800718524323,0.4999994957348045,1.6930274791015455e-11
73,0.49999800718524323,0.4999994957348045,1.6930274791015455e-11
74,0.5000015456105842,0.49999888927646374,1.507517103903383e-11
75,0.49999800718524323,0.4999994957348045,1.6930274791015455e-11
76,0.5000015456105842,0.49999949043447234,1.0920150097332768e-11
77,0.5000015456105842,0.49999949043447234,1.0920150097332768e-11
78,0.5000015456105842,0.49999949043447234,1.0920150097332768e-11
79,0.49999965919217454,0.5000010125888922,4.707608385976897e-12
80,0.49999979954224905,0.500000250805486,4.2929319688966166e-13
81,0.49999979954224905,0.500000250805486,4.2929319688966166e-13
82,0.49999979954224905,0.500000250805486,4.2929319688966166e-13
83,0.49999979954224905,0.500000250805486,4.2929319688966166e-13
84,0.49999979954224905,0.5000001543848427,2.6653600187716554e-13
85,0.49999979954224905,0.5000001543848427,2.6653600187716554e-13
86,0.49999979954224905,0.5000000193961534,1.6544999034504358e-13
87,0.49999979954224905,0.49999985488550686,2.4221497530155674e-13
88,0.49999979954224905,0.4999999314852586,1.7914279510295492e-13
89,0.49999979954224905,0.5000000193961534,1.6544999034504358e-13
90,0.49999979954224905,0.4999999314852586,2.564127169902904e-13
91,0.4999999455122901,0.5000000008333774,1.2061574019724964e-14
92,0.4999999455122901,0.5000000008333774,1.2061574019724964e-14
93,0.4999999455122901,0.5000000008333774,1.74326690943504e-14
94,0.4999999455122901,0.5000000008333774,1.2813873313683212e-14
95,0.499999819085754,0.5000000193961534,1.3511932033300205e-13
96,0.4999999455122901,0.5000000008333774,1.2061574019724964e-14
97,0.4999998913162123,0.4999999314852586,6.536992647192787e-14
98,0.4999999017838297,0.5000000713401869,6.132660060889732e-14
99,0.4999998913162123,0.5000000381464812,5.4744821952953786e-14
